wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,samples_solve_duration_total,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,naive_alg_steps,parameters_id,task_id
3,0,2.128490686416626,114,85,0.9552662372589111,Expert (16x30),18x32,True,,False,3,32,11264
3,0,0.10833406448364258,33,24,0.009895086288452148,Intermediate (16x16),18x18,True,,False,6,54,11286
4,1,1.6976206302642822,120,110,0.8658750057220459,Expert (16x30),18x32,True,,True,4,39,11271
5,4,0.02278733253479004,18,18,0.003181934356689453,Beginner (8x8),10x10,True,,True,7,57,11289
3,0,0.05662870407104492,23,13,0.032629966735839844,Beginner (8x8),10x10,True,,False,7,58,11290
4,1,1.34364914894104,120,110,0.7070791721343994,Expert (16x30),18x32,True,,True,5,47,11279
5,5,0.02637457847595215,16,16,0.0035772323608398438,Beginner (9x9),11x11,True,,True,7,59,11291
5,2,0.024631500244140625,24,18,0.004840373992919922,Beginner (9x9),11x11,True,,False,7,60,11292
3,0,0.09428071975708008,33,24,0.008661985397338867,Intermediate (16x16),18x18,True,,False,7,62,11294
3,3,0.23849034309387207,45,43,0.047196388244628906,Intermediate (16x16),18x18,True,,True,7,61,11293
3,0,2.017120361328125,114,85,0.9498293399810791,Expert (16x30),18x32,True,,False,4,40,11272
5,4,0.02186441421508789,18,18,0.00310516357421875,Beginner (8x8),10x10,True,,True,,65,11297
3,0,0.05665087699890137,23,13,0.033083438873291016,Beginner (8x8),10x10,True,,False,,66,11298
5,5,0.025336265563964844,16,16,0.0034339427947998047,Beginner (9x9),11x11,True,,True,,67,11299
5,2,0.03964090347290039,24,18,0.008077383041381836,Beginner (9x9),11x11,True,,False,,68,11300
3,3,0.23404574394226074,45,43,0.04819631576538086,Intermediate (16x16),18x18,True,,True,,69,11301
3,0,2.008607864379883,114,85,0.9456570148468018,Expert (16x30),18x32,True,,False,5,48,11280
3,0,0.1617136001586914,33,24,0.015210866928100586,Intermediate (16x16),18x18,True,,False,,70,11302
3,0,1.42472243309021,114,85,0.6258740425109863,Expert (16x30),18x32,True,,False,6,56,11288
2,2,0.014948129653930664,18,14,0.0022764205932617188,Beginner (8x8),10x10,True,,True,0,1,11305
3,2,0.010140419006347656,16,11,0.0010178089141845703,Beginner (8x8),10x10,True,,False,0,2,11306
5,4,0.013761758804321289,15,14,0.0012638568878173828,Beginner (9x9),11x11,True,,True,0,3,11307
3,2,0.011680126190185547,14,11,0.0009083747863769531,Beginner (9x9),11x11,True,,False,0,4,11308
4,2,0.12860727310180664,55,50,0.011282682418823242,Intermediate (16x16),18x18,True,,True,0,5,11309
3,1,0.20894718170166016,54,40,0.015144586563110352,Intermediate (16x16),18x18,True,,False,0,6,11310
4,1,1.6197922229766846,120,110,0.8041598796844482,Expert (16x30),18x32,True,,True,7,63,11295
0,0,0.1519913673400879,31,6,0.004927873611450195,Expert (16x30),18x32,True,,False,0,8,11312
4,4,0.01212310791015625,16,15,0.0020914077758789062,Beginner (8x8),10x10,True,,True,1,9,11313
4,3,0.009720087051391602,15,12,0.0010607242584228516,Beginner (8x8),10x10,True,,False,1,10,11314
5,5,0.015426158905029297,14,14,0.0019106864929199219,Beginner (9x9),11x11,True,,True,1,11,11315
3,3,0.010218381881713867,13,11,0.0010895729064941406,Beginner (9x9),11x11,True,,False,1,12,11316
4,1,2.2229714393615723,120,110,1.1537373065948486,Expert (16x30),18x32,True,,True,6,55,11287
5,4,0.1297140121459961,45,43,0.023236513137817383,Intermediate (16x16),18x18,True,,True,1,13,11317
0,0,0.4243736267089844,44,21,0.04862642288208008,Expert (16x30),18x32,True,,True,0,7,11311
3,0,2.0127758979797363,114,85,0.9520492553710938,Expert (16x30),18x32,True,,False,7,64,11296
4,1,0.25495004653930664,48,36,0.04734373092651367,Intermediate (16x16),18x18,True,,False,1,14,11318
4,4,0.018795490264892578,16,15,0.003813505172729492,Beginner (8x8),10x10,True,,True,2,17,11321
4,3,0.018628597259521484,15,12,0.0020046234130859375,Beginner (8x8),10x10,True,,False,2,18,11322
5,5,0.024455785751342773,14,14,0.002602815628051758,Beginner (9x9),11x11,True,,True,2,19,11323
3,3,0.01949620246887207,13,11,0.002105712890625,Beginner (9x9),11x11,True,,False,2,20,11324
0,0,0.5718142986297607,60,37,0.045465707778930664,Expert (16x30),18x32,True,,False,1,16,11320
5,4,0.370373010635376,47,46,0.1726055145263672,Intermediate (16x16),18x18,True,,True,2,21,11325
4,1,0.3834190368652344,49,38,0.1803269386291504,Intermediate (16x16),18x18,True,,False,2,22,11326
4,4,0.02197885513305664,16,15,0.004758119583129883,Beginner (8x8),10x10,True,,True,3,25,11329
4,3,0.018841981887817383,15,12,0.0020084381103515625,Beginner (8x8),10x10,True,,False,3,26,11330
5,5,0.02369093894958496,14,14,0.0026438236236572266,Beginner (9x9),11x11,True,,True,3,27,11331
3,3,0.0204775333404541,13,11,0.002223968505859375,Beginner (9x9),11x11,True,,False,3,28,11332
4,1,2.043137311935425,120,110,1.0356793403625488,Expert (16x30),18x32,True,,True,,71,11303
3,0,2.025726318359375,114,85,0.955331563949585,Expert (16x30),18x32,True,,False,,72,11304
1,1,0.9298126697540283,91,80,0.14458060264587402,Expert (16x30),18x32,True,,True,1,15,11319
5,4,0.35561060905456543,45,44,0.15631961822509766,Intermediate (16x16),18x18,True,,True,3,29,11333
4,4,0.021734952926635742,16,15,0.004571437835693359,Beginner (8x8),10x10,True,,True,4,33,11337
4,1,0.2856440544128418,48,37,0.1523911952972412,Intermediate (16x16),18x18,True,,False,3,30,11334
5,5,0.017006397247314453,14,14,0.002251863479614258,Beginner (9x9),11x11,True,,True,4,35,11339
4,3,0.018811702728271484,15,12,0.0020170211791992188,Beginner (8x8),10x10,True,,False,4,34,11338
3,3,0.012469053268432617,13,11,0.0013811588287353516,Beginner (9x9),11x11,True,,False,4,36,11340
0,0,0.6106281280517578,60,37,0.059830665588378906,Expert (16x30),18x32,True,,False,2,24,11328
0,0,0.42160582542419434,60,37,0.04742026329040527,Expert (16x30),18x32,True,,False,3,32,11336
4,1,0.33361291885375977,48,37,0.19041895866394043,Intermediate (16x16),18x18,True,,False,4,38,11342
5,4,0.36306023597717285,45,44,0.16690683364868164,Intermediate (16x16),18x18,True,,True,4,37,11341
4,4,0.027163028717041016,16,15,0.005636692047119141,Beginner (8x8),10x10,True,,True,5,41,11345
4,3,0.01861095428466797,15,12,0.001978158950805664,Beginner (8x8),10x10,True,,False,5,42,11346
3,3,0.01929616928100586,13,11,0.0020835399627685547,Beginner (9x9),11x11,True,,False,5,44,11348
5,5,0.029467344284057617,14,14,0.0033593177795410156,Beginner (9x9),11x11,True,,True,5,43,11347
0,0,0.3667755126953125,60,37,0.04020047187805176,Expert (16x30),18x32,True,,False,4,40,11344
1,1,1.2499449253082275,90,79,0.4016091823577881,Expert (16x30),18x32,True,,True,2,23,11327
5,4,0.3597292900085449,45,44,0.16383576393127441,Intermediate (16x16),18x18,True,,True,5,45,11349
4,4,0.01818251609802246,16,15,0.0036835670471191406,Beginner (8x8),10x10,True,,True,6,49,11353
4,3,0.015852928161621094,15,12,0.0016922950744628906,Beginner (8x8),10x10,True,,False,6,50,11354
4,1,0.3993535041809082,48,37,0.2048485279083252,Intermediate (16x16),18x18,True,,False,5,46,11350
3,3,0.016521930694580078,13,11,0.0018417835235595703,Beginner (9x9),11x11,True,,False,6,52,11356
5,5,0.024908065795898438,14,14,0.002680540084838867,Beginner (9x9),11x11,True,,True,6,51,11355
5,4,0.35682034492492676,45,44,0.1624760627746582,Intermediate (16x16),18x18,True,,True,6,53,11357
4,1,0.409682035446167,48,37,0.20765399932861328,Intermediate (16x16),18x18,True,,False,6,54,11358
0,0,0.5876011848449707,60,37,0.06917643547058105,Expert (16x30),18x32,True,,False,5,48,11352
4,4,0.021424055099487305,16,15,0.004545688629150391,Beginner (8x8),10x10,True,,True,7,57,11361
1,1,1.6147491931915283,90,79,0.7771844863891602,Expert (16x30),18x32,True,,True,3,31,11335
4,3,0.01848006248474121,15,12,0.0020542144775390625,Beginner (8x8),10x10,True,,False,7,58,11362
5,5,0.023977994918823242,14,14,0.0025811195373535156,Beginner (9x9),11x11,True,,True,7,59,11363
3,3,0.019324302673339844,13,11,0.002162933349609375,Beginner (9x9),11x11,True,,False,7,60,11364
1,1,1.333301067352295,90,79,0.6038796901702881,Expert (16x30),18x32,True,,True,4,39,11343
5,4,0.35483670234680176,45,44,0.1625685691833496,Intermediate (16x16),18x18,True,,True,7,61,11365
4,1,0.39923858642578125,48,37,0.2034749984741211,Intermediate (16x16),18x18,True,,False,7,62,11366
1,1,1.1842458248138428,90,79,0.5851922035217285,Expert (16x30),18x32,True,,True,5,47,11351
4,4,0.0211484432220459,16,15,0.004414796829223633,Beginner (8x8),10x10,True,,True,,65,11369
4,3,0.013005971908569336,15,12,0.0013315677642822266,Beginner (8x8),10x10,True,,False,,66,11370
3,3,0.015491247177124023,13,11,0.0019130706787109375,Beginner (9x9),11x11,True,,False,,68,11372
5,5,0.02273106575012207,14,14,0.0025975704193115234,Beginner (9x9),11x11,True,,True,,67,11371
0,0,0.6078999042510986,60,37,0.06988000869750977,Expert (16x30),18x32,True,,False,6,56,11360
5,4,0.22809791564941406,45,44,0.10520482063293457,Intermediate (16x16),18x18,True,,True,,69,11373
4,1,0.3908979892730713,48,37,0.19777703285217285,Intermediate (16x16),18x18,True,,False,,70,11374
3,1,0.02939438819885254,27,18,0.0039031505584716797,Beginner (8x8),10x10,True,,True,0,1,11377
3,0,0.031134366989135742,27,15,0.0031087398529052734,Beginner (8x8),10x10,True,,False,0,2,11378
3,3,0.02079153060913086,15,14,0.001546621322631836,Beginner (9x9),11x11,True,,True,0,3,11379
0,0,0.5836567878723145,60,37,0.06863188743591309,Expert (16x30),18x32,True,,False,7,64,11368
4,0,0.03325343132019043,27,20,0.0027141571044921875,Beginner (9x9),11x11,True,,False,0,4,11380
0,0,0.35584306716918945,60,37,0.0415804386138916,Expert (16x30),18x32,True,,False,,72,11376
2,2,0.2339344024658203,62,52,0.020334959030151367,Intermediate (16x16),18x18,True,,True,0,5,11381
2,0,0.20975613594055176,50,37,0.01656484603881836,Intermediate (16x16),18x18,True,,False,0,6,11382
3,2,0.041156768798828125,27,21,0.015347480773925781,Beginner (8x8),10x10,True,,True,1,9,11385
3,1,0.03491640090942383,27,16,0.006928205490112305,Beginner (8x8),10x10,True,,False,1,10,11386
3,3,0.022766590118408203,15,13,0.0022592544555664062,Beginner (9x9),11x11,True,,True,1,11,11387
4,0,0.02942514419555664,24,16,0.004084110260009766,Beginner (9x9),11x11,True,,False,1,12,11388
1,1,1.6202261447906494,90,79,0.8566765785217285,Expert (16x30),18x32,True,,True,6,55,11359
1,1,1.3751275539398193,90,79,0.7377736568450928,Expert (16x30),18x32,True,,True,7,63,11367
1,0,0.42328453063964844,81,63,0.027037620544433594,Expert (16x30),18x32,True,,True,0,7,11383
4,4,0.24352502822875977,54,52,0.02964615821838379,Intermediate (16x16),18x18,True,,True,1,13,11389
3,0,0.13126468658447266,44,36,0.01928544044494629,Intermediate (16x16),18x18,True,,False,1,14,11390
3,1,0.02377462387084961,27,16,0.0052144527435302734,Beginner (8x8),10x10,True,,False,2,18,11394
3,2,0.0468900203704834,27,21,0.020780563354492188,Beginner (8x8),10x10,True,,True,2,17,11393
3,3,0.012062788009643555,15,13,0.0012753009796142578,Beginner (9x9),11x11,True,,True,2,19,11395
4,0,0.03460359573364258,24,16,0.0053272247314453125,Beginner (9x9),11x11,True,,False,2,20,11396
0,0,0.48476338386535645,62,43,0.02822256088256836,Expert (16x30),18x32,True,,False,0,8,11384
4,4,0.14888381958007812,54,52,0.022943496704101562,Intermediate (16x16),18x18,True,,True,2,21,11397
3,0,0.2717101573944092,44,36,0.08413577079772949,Intermediate (16x16),18x18,True,,False,2,22,11398
3,2,0.05462908744812012,27,21,0.02864861488342285,Beginner (8x8),10x10,True,,True,3,25,11401
3,1,0.03703784942626953,27,16,0.008999109268188477,Beginner (8x8),10x10,True,,False,3,26,11402
3,3,0.02167487144470215,15,13,0.0023152828216552734,Beginner (9x9),11x11,True,,True,3,27,11403
3,0,0.5661308765411377,84,68,0.04298043251037598,Expert (16x30),18x32,True,,False,1,16,11392
4,0,0.03447389602661133,24,16,0.00544285774230957,Beginner (9x9),11x11,True,,False,3,28,11404
4,4,0.14972519874572754,54,52,0.02362799644470215,Intermediate (16x16),18x18,True,,True,3,29,11405
1,1,1.8644907474517822,90,79,0.9300577640533447,Expert (16x30),18x32,True,,True,,71,11375
3,0,0.6014039516448975,83,67,0.05538630485534668,Expert (16x30),18x32,True,,False,2,24,11400
3,2,0.03751873970031738,27,21,0.01900005340576172,Beginner (8x8),10x10,True,,True,4,33,11409
3,1,0.023868083953857422,27,16,0.005531787872314453,Beginner (8x8),10x10,True,,False,4,34,11410
3,3,0.014590024948120117,15,13,0.0014693737030029297,Beginner (9x9),11x11,True,,True,4,35,11411
4,0,0.022135257720947266,24,16,0.003583192825317383,Beginner (9x9),11x11,True,,False,4,36,11412
3,0,0.42066526412963867,44,36,0.2332613468170166,Intermediate (16x16),18x18,True,,False,3,30,11406
3,1,1.0469810962677002,86,79,0.09927225112915039,Expert (16x30),18x32,True,,True,1,15,11391
4,4,0.15747404098510742,54,52,0.024441003799438477,Intermediate (16x16),18x18,True,,True,4,37,11413
3,0,0.4475696086883545,44,36,0.2596395015716553,Intermediate (16x16),18x18,True,,False,4,38,11414
3,2,0.05546736717224121,27,21,0.029735326766967773,Beginner (8x8),10x10,True,,True,5,41,11417
4,1,1.3372035026550293,99,93,0.27640199661254883,Expert (16x30),18x32,True,,True,2,23,11399
3,3,0.021576642990112305,15,13,0.002270221710205078,Beginner (9x9),11x11,True,,True,5,43,11419
3,1,0.03666090965270996,27,16,0.0088043212890625,Beginner (8x8),10x10,True,,False,5,42,11418
4,0,0.03526163101196289,24,16,0.005432844161987305,Beginner (9x9),11x11,True,,False,5,44,11420
3,0,0.7992141246795654,83,67,0.07065987586975098,Expert (16x30),18x32,True,,False,3,32,11408
4,1,1.0086328983306885,99,93,0.2946329116821289,Expert (16x30),18x32,True,,True,3,31,11407
4,4,0.25058770179748535,54,52,0.03857731819152832,Intermediate (16x16),18x18,True,,True,5,45,11421
3,2,0.0558009147644043,27,21,0.0291748046875,Beginner (8x8),10x10,True,,True,6,49,11425
3,1,0.03652310371398926,27,16,0.008623361587524414,Beginner (8x8),10x10,True,,False,6,50,11426
3,3,0.021596431732177734,15,13,0.002283334732055664,Beginner (9x9),11x11,True,,True,6,51,11427
4,0,0.03410053253173828,24,16,0.005289316177368164,Beginner (9x9),11x11,True,,False,6,52,11428
3,0,0.823122501373291,83,67,0.0810701847076416,Expert (16x30),18x32,True,,False,4,40,11416
3,0,0.4533693790435791,44,36,0.26824951171875,Intermediate (16x16),18x18,True,,False,5,46,11422
4,4,0.25431180000305176,54,52,0.03900289535522461,Intermediate (16x16),18x18,True,,True,6,53,11429
3,0,0.6068696975708008,83,67,0.06028103828430176,Expert (16x30),18x32,True,,False,5,48,11424
3,2,0.03405022621154785,27,21,0.01678180694580078,Beginner (8x8),10x10,True,,True,7,57,11433
3,1,0.02527141571044922,27,16,0.00677800178527832,Beginner (8x8),10x10,True,,False,7,58,11434
3,3,0.013458490371704102,15,13,0.0013494491577148438,Beginner (9x9),11x11,True,,True,7,59,11435
3,0,0.4538424015045166,44,36,0.2659623622894287,Intermediate (16x16),18x18,True,,False,6,54,11430
4,0,0.020051002502441406,24,16,0.0032918453216552734,Beginner (9x9),11x11,True,,False,7,60,11436
4,1,1.5880696773529053,99,93,0.49362778663635254,Expert (16x30),18x32,True,,True,4,39,11415
4,1,0.9482555389404297,99,93,0.3136024475097656,Expert (16x30),18x32,True,,True,5,47,11423
4,4,0.25406360626220703,54,52,0.03908348083496094,Intermediate (16x16),18x18,True,,True,7,61,11437
3,0,0.2668318748474121,44,36,0.15741682052612305,Intermediate (16x16),18x18,True,,False,7,62,11438
3,1,0.024161577224731445,27,16,0.006677150726318359,Beginner (8x8),10x10,True,,False,,66,11442
3,3,0.012158870697021484,15,13,0.0013470649719238281,Beginner (9x9),11x11,True,,True,,67,11443
3,2,0.05482816696166992,27,21,0.029158592224121094,Beginner (8x8),10x10,True,,True,,65,11441
4,0,0.021622896194458008,24,16,0.0038557052612304688,Beginner (9x9),11x11,True,,False,,68,11444
4,4,0.24892306327819824,54,52,0.03808450698852539,Intermediate (16x16),18x18,True,,True,,69,11445
3,0,0.8636314868927002,83,67,0.07213783264160156,Expert (16x30),18x32,True,,False,6,56,11432
3,0,0.4134495258331299,44,36,0.24398112297058105,Intermediate (16x16),18x18,True,,False,,70,11446
5,2,0.02839350700378418,32,28,0.003165721893310547,Beginner (8x8),10x10,True,,True,0,1,11449
3,0,0.02756524085998535,25,12,0.0020399093627929688,Beginner (8x8),10x10,True,,False,0,2,11450
3,3,0.023303747177124023,18,17,0.0021445751190185547,Beginner (9x9),11x11,True,,True,0,3,11451
2,2,0.020100831985473633,15,13,0.001741647720336914,Beginner (9x9),11x11,True,,False,0,4,11452
3,0,0.8253865242004395,83,67,0.07352042198181152,Expert (16x30),18x32,True,,False,7,64,11440
1,0,0.2629735469818115,62,47,0.02286982536315918,Intermediate (16x16),18x18,True,,True,0,5,11453
4,1,1.5418963432312012,99,93,0.4828009605407715,Expert (16x30),18x32,True,,True,6,55,11431
0,0,0.08008098602294922,9,0,0.0003387928009033203,Expert (16x30),18x32,True,,False,0,8,11456
2,0,0.22114801406860352,68,48,0.020301342010498047,Intermediate (16x16),18x18,True,,False,0,6,11454
5,3,0.027575254440307617,27,25,0.004835367202758789,Beginner (8x8),10x10,True,,True,1,9,11457
4,1,0.025542736053466797,27,16,0.007409811019897461,Beginner (8x8),10x10,True,,False,1,10,11458
2,2,0.01909160614013672,16,13,0.007731437683105469,Beginner (9x9),11x11,True,,False,1,12,11460
3,3,0.036910057067871094,18,16,0.014822721481323242,Beginner (9x9),11x11,True,,True,1,11,11459
0,0,0.2763817310333252,30,24,0.017312049865722656,Expert (16x30),18x32,True,,True,0,7,11455
1,1,0.14739084243774414,47,42,0.024823665618896484,Intermediate (16x16),18x18,True,,True,1,13,11461
0,0,0.04668307304382324,9,0,0.00022459030151367188,Expert (16x30),18x32,True,,False,1,16,11464
5,3,0.01654815673828125,27,25,0.003739595413208008,Beginner (8x8),10x10,True,,True,2,17,11465
4,1,0.04701733589172363,27,16,0.029332637786865234,Beginner (8x8),10x10,True,,False,2,18,11466
2,0,0.2562875747680664,54,41,0.029153108596801758,Intermediate (16x16),18x18,True,,False,1,14,11462
3,3,0.03747200965881348,17,15,0.015201807022094727,Beginner (9x9),11x11,True,,True,2,19,11467
2,2,0.03615903854370117,15,12,0.014116764068603516,Beginner (9x9),11x11,True,,False,2,20,11468
3,0,0.9707412719726562,83,67,0.09622597694396973,Expert (16x30),18x32,True,,False,,72,11448
4,1,1.57838773727417,99,93,0.49971938133239746,Expert (16x30),18x32,True,,True,7,63,11439
0,0,0.08194875717163086,9,0,0.0003387928009033203,Expert (16x30),18x32,True,,False,2,24,11472
2,0,0.2678861618041992,52,39,0.03895735740661621,Intermediate (16x16),18x18,True,,False,2,22,11470
5,3,0.03116297721862793,27,25,0.00828242301940918,Beginner (8x8),10x10,True,,True,3,25,11473
3,3,0.039731740951538086,17,15,0.017586231231689453,Beginner (9x9),11x11,True,,True,3,27,11475
2,2,0.03719019889831543,15,12,0.016966581344604492,Beginner (9x9),11x11,True,,False,3,28,11476
1,1,0.3759305477142334,45,40,0.1728217601776123,Intermediate (16x16),18x18,True,,True,2,21,11469
4,1,1.4189317226409912,99,93,0.43921589851379395,Expert (16x30),18x32,True,,True,,71,11447
4,1,0.13783907890319824,27,16,0.11049151420593262,Beginner (8x8),10x10,True,,False,3,26,11474
1,0,0.6005854606628418,63,59,0.06977486610412598,Expert (16x30),18x32,True,,True,1,15,11463
5,3,0.03119683265686035,27,25,0.008271217346191406,Beginner (8x8),10x10,True,,True,4,33,11481
0,0,0.0805511474609375,9,0,0.000347137451171875,Expert (16x30),18x32,True,,False,3,32,11480
3,3,0.0395357608795166,17,15,0.017413616180419922,Beginner (9x9),11x11,True,,True,4,35,11483
2,2,0.03669023513793945,15,12,0.01681804656982422,Beginner (9x9),11x11,True,,False,4,36,11484
4,1,0.12893223762512207,27,16,0.10489463806152344,Beginner (8x8),10x10,True,,False,4,34,11482
2,0,0.2806100845336914,52,39,0.04436469078063965,Intermediate (16x16),18x18,True,,False,3,30,11478
1,0,0.7006793022155762,64,60,0.15598773956298828,Expert (16x30),18x32,True,,True,2,23,11471
2,0,0.16333889961242676,52,39,0.026401281356811523,Intermediate (16x16),18x18,True,,False,4,38,11486
5,3,0.019125699996948242,27,25,0.004594087600708008,Beginner (8x8),10x10,True,,True,5,41,11489
0,0,0.08016157150268555,9,0,0.00031948089599609375,Expert (16x30),18x32,True,,False,4,40,11488
3,3,0.03901839256286621,17,15,0.017320871353149414,Beginner (9x9),11x11,True,,True,5,43,11491
4,1,0.09176039695739746,27,16,0.07067370414733887,Beginner (8x8),10x10,True,,False,5,42,11490
2,2,0.03635883331298828,15,12,0.016786813735961914,Beginner (9x9),11x11,True,,False,5,44,11492
1,1,0.5595037937164307,45,40,0.42235612869262695,Intermediate (16x16),18x18,True,,True,3,29,11477
1,0,0.7429871559143066,64,60,0.21964359283447266,Expert (16x30),18x32,True,,True,3,31,11479
2,0,0.2693319320678711,52,39,0.042665958404541016,Intermediate (16x16),18x18,True,,False,5,46,11494
5,3,0.02959156036376953,27,25,0.008124351501464844,Beginner (8x8),10x10,True,,True,6,49,11497
0,0,0.15739059448242188,9,0,0.0003514289855957031,Expert (16x30),18x32,True,,False,5,48,11496
4,1,0.13129043579101562,27,16,0.10672688484191895,Beginner (8x8),10x10,True,,False,6,50,11498
3,3,0.03945446014404297,17,15,0.01761937141418457,Beginner (9x9),11x11,True,,True,6,51,11499
1,1,0.4902207851409912,45,40,0.37304210662841797,Intermediate (16x16),18x18,True,,True,5,45,11493
2,2,0.03675127029418945,15,12,0.016960859298706055,Beginner (9x9),11x11,True,,False,6,52,11500
1,1,0.8030614852905273,45,40,0.6036813259124756,Intermediate (16x16),18x18,True,,True,4,37,11485
1,0,0.46442365646362305,64,60,0.13075041770935059,Expert (16x30),18x32,True,,True,5,47,11495
1,0,0.750114917755127,64,60,0.22019219398498535,Expert (16x30),18x32,True,,True,4,39,11487
5,3,0.017882108688354492,27,25,0.004624366760253906,Beginner (8x8),10x10,True,,True,7,57,11505
3,3,0.04008841514587402,17,15,0.01779770851135254,Beginner (9x9),11x11,True,,True,7,59,11507
0,0,0.07990598678588867,9,0,0.0003151893615722656,Expert (16x30),18x32,True,,False,6,56,11504
2,2,0.037508249282836914,15,12,0.017467975616455078,Beginner (9x9),11x11,True,,False,7,60,11508
4,1,0.08428549766540527,27,16,0.06807422637939453,Beginner (8x8),10x10,True,,False,7,58,11506
2,0,0.15786194801330566,52,39,0.02731633186340332,Intermediate (16x16),18x18,True,,False,6,54,11502
0,0,0.04594874382019043,9,0,0.0002124309539794922,Expert (16x30),18x32,True,,False,7,64,11512
5,3,0.01930069923400879,27,25,0.0054814815521240234,Beginner (8x8),10x10,True,,True,,65,11513
4,1,0.08693957328796387,27,16,0.07059526443481445,Beginner (8x8),10x10,True,,False,,66,11514
3,3,0.0359044075012207,17,15,0.01749396324157715,Beginner (9x9),11x11,True,,True,,67,11515
2,2,0.0230100154876709,15,12,0.010427236557006836,Beginner (9x9),11x11,True,,False,,68,11516
2,0,0.27486395835876465,52,39,0.04287862777709961,Intermediate (16x16),18x18,True,,False,7,62,11510
2,0,0.27143216133117676,52,39,0.04264521598815918,Intermediate (16x16),18x18,True,,False,,70,11518
1,0,0.5481183528900146,64,60,0.14720916748046875,Expert (16x30),18x32,True,,True,7,63,11511
0,0,0.049236297607421875,9,0,0.00023484230041503906,Expert (16x30),18x32,True,,False,,72,11520
4,2,0.01885247230529785,26,22,0.003114461898803711,Beginner (8x8),10x10,True,,True,0,1,11521
3,1,0.014324426651000977,22,14,0.001177072525024414,Beginner (8x8),10x10,True,,False,0,2,11522
1,1,0.8124275207519531,45,40,0.6191208362579346,Intermediate (16x16),18x18,True,,True,6,53,11501
4,1,0.021509885787963867,25,20,0.004621028900146484,Beginner (9x9),11x11,True,,True,0,3,11523
1,0,0.8035342693328857,64,60,0.21610593795776367,Expert (16x30),18x32,True,,True,6,55,11503
4,0,0.03721117973327637,28,17,0.004354715347290039,Beginner (9x9),11x11,True,,False,0,4,11524
1,1,0.5093421936035156,45,40,0.3881230354309082,Intermediate (16x16),18x18,True,,True,,69,11517
1,1,0.8209269046783447,45,40,0.6280627250671387,Intermediate (16x16),18x18,True,,True,7,61,11509
2,1,0.13109540939331055,59,54,0.013221979141235352,Intermediate (16x16),18x18,True,,True,0,5,11525
4,1,0.017522573471069336,23,18,0.0018036365509033203,Beginner (8x8),10x10,True,,False,1,10,11530
5,3,0.025084257125854492,22,21,0.004300832748413086,Beginner (8x8),10x10,True,,True,1,9,11529
5,5,0.020521163940429688,22,22,0.005347490310668945,Beginner (9x9),11x11,True,,True,1,11,11531
5,1,0.03904891014099121,27,19,0.0066471099853515625,Beginner (9x9),11x11,True,,False,1,12,11532
3,0,0.2646665573120117,65,55,0.02317667007446289,Intermediate (16x16),18x18,True,,False,0,6,11526
4,3,0.14403629302978516,52,50,0.01944708824157715,Intermediate (16x16),18x18,True,,True,1,13,11533
0,0,0.2649855613708496,42,19,0.01006627082824707,Expert (16x30),18x32,True,,False,0,8,11528
5,3,0.01690506935119629,22,21,0.0032253265380859375,Beginner (8x8),10x10,True,,True,2,17,11537
4,1,0.01699542999267578,23,18,0.002183675765991211,Beginner (8x8),10x10,True,,False,2,18,11538
5,5,0.02325725555419922,22,22,0.00795292854309082,Beginner (9x9),11x11,True,,True,2,19,11539
5,1,0.023532390594482422,27,19,0.0053021907806396484,Beginner (9x9),11x11,True,,False,2,20,11540
4,0,0.2760341167449951,61,54,0.04753446578979492,Intermediate (16x16),18x18,True,,False,1,14,11534
4,3,0.177199125289917,56,55,0.03694272041320801,Intermediate (16x16),18x18,True,,True,2,21,11541
0,0,0.6803576946258545,68,48,0.06254935264587402,Expert (16x30),18x32,True,,True,0,7,11527
1,0,0.8421022891998291,64,60,0.22419023513793945,Expert (16x30),18x32,True,,True,,71,11519
5,3,0.02835988998413086,22,21,0.005913972854614258,Beginner (8x8),10x10,True,,True,3,25,11545
4,1,0.02534174919128418,23,18,0.003238677978515625,Beginner (8x8),10x10,True,,False,3,26,11546
4,0,0.32468652725219727,65,59,0.09809637069702148,Intermediate (16x16),18x18,True,,False,2,22,11542
5,5,0.03902149200439453,22,22,0.013085126876831055,Beginner (9x9),11x11,True,,True,3,27,11547
3,0,0.5075767040252686,73,54,0.04529976844787598,Expert (16x30),18x32,True,,False,1,16,11536
5,1,0.04253673553466797,27,19,0.01028132438659668,Beginner (9x9),11x11,True,,False,3,28,11548
4,3,0.209883451461792,56,55,0.05362200736999512,Intermediate (16x16),18x18,True,,True,3,29,11549
4,0,0.27774715423583984,65,59,0.1088247299194336,Intermediate (16x16),18x18,True,,False,3,30,11550
5,3,0.01689934730529785,22,21,0.003244638442993164,Beginner (8x8),10x10,True,,True,4,33,11553
4,1,0.015387535095214844,23,18,0.0018775463104248047,Beginner (8x8),10x10,True,,False,4,34,11554
5,5,0.023376941680908203,22,22,0.0075969696044921875,Beginner (9x9),11x11,True,,True,4,35,11555
5,1,0.026946067810058594,27,19,0.006316423416137695,Beginner (9x9),11x11,True,,False,4,36,11556
4,3,0.16930484771728516,56,55,0.04434967041015625,Intermediate (16x16),18x18,True,,True,4,37,11557
